Instancia,%Inc,Numero iteracion,Costo de iteracion
/50/prob50e/d,0.5,8,34842
/50/prob50e/d,0.5,9,34152
/50/prob50e/d,0.5,10,33556
/50/prob50e/d,0.5,11,33037
/50/prob50e/d,0.5,12,32575
/50/prob50e/d,0.5,13,32245
/50/prob50e/d,0.5,14,31933
/50/prob50e/d,0.5,15,31637
/50/prob50e/d,0.5,16,31593
/50/prob50e/d,0.5,17,31432
/50/prob50e/d,0.5,18,31336
/50/prob50e/d,0.5,19,31281
/50/prob50e/d,0.5,20,31042
/50/prob50e/d,0.5,21,30710
/50/prob50e/d,0.25,0,51398
/50/prob50e/d,0.25,1,47956
/50/prob50e/d,0.25,2,44603
/50/prob50e/d,0.25,3,42463
/50/prob50e/d,0.25,4,40530
/50/prob50e/d,0.25,5,38771
/50/prob50e/d,0.25,6,37065
/50/prob50e/d,0.25,7,35751
/50/prob50e/d,0.25,8,34842
/50/prob50e/d,0.25,9,34152
/50/prob50e/d,0.25,10,33556
/50/prob50e/d,0.25,11,33037
/50/prob50e/d,0.25,12,32575
/50/prob50e/d,0.25,13,32245
/50/prob50e/d,0.25,14,31933
/50/prob50e/d,0.25,15,31637
/50/prob50e/d,0.25,16,31593
/50/prob50e/d,0.25,17,31432
/50/prob50e/d,0.25,18,31336
/50/prob50e/d,0.25,19,31281
/50/prob50e/d,0.25,20,31042
/50/prob50e/d,0.25,21,30710
/50/prob50e/d,0.75,0,51398
/50/prob50e/d,0.75,1,47956
/50/prob50e/d,0.75,2,44603
/50/prob50e/d,0.75,3,42463
/50/prob50e/d,0.75,4,40530
/50/prob50e/d,0.75,5,38771
/50/prob50e/d,0.75,6,37065
/50/prob50e/d,0.75,7,35751
/50/prob50e/d,0.75,8,34842
/50/prob50e/d,0.75,9,34152
/50/prob50e/d,0.75,10,33556
/50/prob50e/d,0.75,11,33037
/50/prob50e/d,0.75,12,32575
/50/prob50e/d,0.75,13,32245
/50/prob50e/d,0.75,14,31933
/50/prob50e/d,0.75,15,31637
/50/prob50e/d,0.75,16,31593
/50/prob50e/d,0.75,17,31432
/50/prob50e/d,0.75,18,31336
/50/prob50e/d,0.75,19,31281
/50/prob50e/d,0.75,20,31042
/50/prob50e/d,0.75,21,30710
/50/prob50e/d,0,0,51398
/50/prob50e/d,0,1,47956
/50/prob50e/d,0,2,44603
/50/prob50e/d,0,3,42463
/50/prob50e/d,0,4,40530
/50/prob50e/d,0,5,38771
/50/prob50e/d,0,6,37065
/50/prob50e/d,0,7,35751
/50/prob50e/d,0,8,34842
/50/prob50e/d,0,9,34152
/50/prob50e/d,0,10,33556
/50/prob50e/d,0,11,33037
/50/prob50e/d,0,12,32575
/50/prob50e/d,0,13,32245
/50/prob50e/d,0,14,31933
/50/prob50e/d,0,15,31637
/50/prob50e/d,0,16,31593
/50/prob50e/d,0,17,31432
/50/prob50e/d,0,18,31336
/50/prob50e/d,0,19,31281
/50/prob50e/d,0,20,31042
/50/prob50e/d,0,21,30710
/50/prob50e/e,0.1,0,51398
/50/prob50e/e,0.1,1,47956
/50/prob50e/e,0.1,2,44603
/50/prob50e/e,0.1,3,42463
/50/prob50e/e,0.1,4,40530
/50/prob50e/e,0.1,5,38771
/50/prob50e/e,0.1,6,37065
/50/prob50e/e,0.1,7,35751
/50/prob50e/e,0.1,8,34842
/50/prob50e/e,0.1,9,34152
/50/prob50e/e,0.1,10,33556
/50/prob50e/e,0.1,11,33037
/50/prob50e/e,0.1,12,32575
/50/prob50e/e,0.1,13,32245
/50/prob50e/e,0.1,14,31933
/50/prob50e/e,0.1,15,31637
/50/prob50e/e,0.1,16,31593
/50/prob50e/e,0.1,17,31432
/50/prob50e/e,0.1,18,31336
/50/prob50e/e,0.1,19,31281
/50/prob50e/e,0.1,20,31042
/50/prob50e/e,0.1,21,30710
/50/prob50e/e,0.5,0,51398
/50/prob50e/e,0.5,1,47956
/50/prob50e/e,0.5,2,44603
/50/prob50e/e,0.5,3,42463
/50/prob50e/e,0.5,4,40530
/50/prob50e/e,0.5,5,38771
/50/prob50e/e,0.5,6,37065
/50/prob50e/e,0.5,7,35751
/50/prob50e/e,0.5,8,34842
/50/prob50e/e,0.5,9,34152
/50/prob50e/e,0.5,10,33556
/50/prob50e/e,0.5,11,33037
/50/prob50e/e,0.5,12,32575
/50/prob50e/e,0.5,13,32245
/50/prob50e/e,0.5,14,31933
/50/prob50e/e,0.5,15,31637
/50/prob50e/e,0.5,16,31593
/50/prob50e/e,0.5,17,31432
/50/prob50e/e,0.5,18,31336
/50/prob50e/e,0.5,19,31281
/50/prob50e/e,0.5,20,31042
/50/prob50e/e,0.5,21,30710
/50/prob50e/e,0.25,0,51398
/50/prob50e/e,0.25,1,47956
/50/prob50e/e,0.25,2,44603
/50/prob50e/e,0.25,3,42463
/50/prob50e/e,0.25,4,40530
/50/prob50e/e,0.25,5,38771
/50/prob50e/e,0.25,6,37065
/50/prob50e/e,0.25,7,35751
/50/prob50e/e,0.25,8,34842
/50/prob50e/e,0.25,9,34152
/50/prob50e/e,0.25,10,33556
/50/prob50e/e,0.25,11,33037
/50/prob50e/e,0.25,12,32575
/50/prob50e/e,0.25,13,32245
/50/prob50e/e,0.25,14,31933
/50/prob50e/e,0.25,15,31637
/50/prob50e/e,0.25,16,31593
/50/prob50e/e,0.25,17,31432
/50/prob50e/e,0.25,18,31336
/50/prob50e/e,0.25,19,31281
/50/prob50e/e,0.25,20,31042
/50/prob50e/e,0.25,21,30710
/50/prob50e/e,0.75,0,51398
/50/prob50e/e,0.75,1,47956
/50/prob50e/e,0.75,2,44603
/50/prob50e/e,0.75,3,42463
/50/prob50e/e,0.75,4,40530
/50/prob50e/e,0.75,5,38771
/50/prob50e/e,0.75,6,37065
/50/prob50e/e,0.75,7,35751
/50/prob50e/e,0.75,8,34842
/50/prob50e/e,0.75,9,34152
/50/prob50e/e,0.75,10,33556
/50/prob50e/e,0.75,11,33037
/50/prob50e/e,0.75,12,32575
/50/prob50e/e,0.75,13,32245
/50/prob50e/e,0.75,14,31933
/50/prob50e/e,0.75,15,31637
/50/prob50e/e,0.75,16,31593
/50/prob50e/e,0.75,17,31432
/50/prob50e/e,0.75,18,31336
/50/prob50e/e,0.75,19,31281
/50/prob50e/e,0.75,20,31042
/50/prob50e/e,0.75,21,30710
/50/prob50e/e,0,0,51398
/50/prob50e/e,0,1,47956
/50/prob50e/e,0,2,44603
/50/prob50e/e,0,3,42463
/50/prob50e/e,0,4,40530
/50/prob50e/e,0,5,38771
/50/prob50e/e,0,6,37065
/50/prob50e/e,0,7,35751
/50/prob50e/e,0,8,34842
/50/prob50e/e,0,9,34152
/50/prob50e/e,0,10,33556
/50/prob50e/e,0,11,33037
/50/prob50e/e,0,12,32575
/50/prob50e/e,0,13,32245
/50/prob50e/e,0,14,31933
/50/prob50e/e,0,15,31637
/50/prob50e/e,0,16,31593
/50/prob50e/e,0,17,31432
/50/prob50e/e,0,18,31336
/50/prob50e/e,0,19,31281
/50/prob50e/e,0,20,31042
/50/prob50e/e,0,21,30710
/75/prob75a/a,0.1,0,82918
/75/prob75a/a,0.1,1,79833
/75/prob75a/a,0.1,2,76896
/75/prob75a/a,0.1,3,74024
/75/prob75a/a,0.1,4,71664
/75/prob75a/a,0.1,5,69512
/75/prob75a/a,0.1,6,67532
/75/prob75a/a,0.1,7,65696
/75/prob75a/a,0.1,8,64080
/75/prob75a/a,0.1,9,62599
/75/prob75a/a,0.1,10,61543
/75/prob75a/a,0.1,11,60578
/75/prob75a/a,0.1,12,59558
/75/prob75a/a,0.1,13,58825
/75/prob75a/a,0.1,14,58155
/75/prob75a/a,0.1,15,57515
/75/prob75a/a,0.1,16,57068
/75/prob75a/a,0.1,17,56640
/75/prob75a/a,0.1,18,56308
/75/prob75a/a,0.1,19,55993
/75/prob75a/a,0.1,20,55801
/75/prob75a/a,0.1,21,55649
/75/prob75a/a,0.1,22,55577
/75/prob75a/a,0.1,23,55514
/75/prob75a/a,0.1,24,55444
/75/prob75a/a,0.1,25,55378
/75/prob75a/a,0.1,26,55321
/75/prob75a/a,0.1,27,55158
/75/prob75a/a,0.1,28,55136
/75/prob75a/a,0.1,29,55123
/75/prob75a/a,0.1,30,54985
/75/prob75a/a,0.1,31,54958
/75/prob75a/a,0.1,32,54908
/75/prob75a/a,0.1,33,54906
/75/prob75a/a,0.5,0,82918
/75/prob75a/a,0.5,1,79833
/75/prob75a/a,0.5,2,76896
/75/prob75a/a,0.5,3,74024
/75/prob75a/a,0.5,4,71664
/75/prob75a/a,0.5,5,69512
/75/prob75a/a,0.5,6,67532
/75/prob75a/a,0.5,7,65696
/75/prob75a/a,0.5,8,64080
/75/prob75a/a,0.5,9,62599
/75/prob75a/a,0.5,10,61543
/75/prob75a/a,0.5,11,60578
/75/prob75a/a,0.5,12,59558
/75/prob75a/a,0.5,13,58825
/75/prob75a/a,0.5,14,58155
/75/prob75a/a,0.5,15,57515
/75/prob75a/a,0.5,16,57068
/75/prob75a/a,0.5,17,56640
/75/prob75a/a,0.5,18,56308
/75/prob75a/a,0.5,19,55993
/75/prob75a/a,0.5,20,55801
/75/prob75a/a,0.5,21,55649
/75/prob75a/a,0.5,22,55577
/75/prob75a/a,0.5,23,55514
/75/prob75a/a,0.5,24,55444
/75/prob75a/a,0.5,25,55378
/75/prob75a/a,0.5,26,55321
/75/prob75a/a,0.5,27,55158
/75/prob75a/a,0.5,28,55136
/75/prob75a/a,0.5,29,55123
/75/prob75a/a,0.5,30,54985
/75/prob75a/a,0.5,31,54958
/75/prob75a/a,0.5,32,54908
/75/prob75a/a,0.5,33,54906
/75/prob75a/a,0.25,0,82918
/75/prob75a/a,0.25,1,79833
/75/prob75a/a,0.25,2,76896
/75/prob75a/a,0.25,3,74024
/75/prob75a/a,0.25,4,71664
/75/prob75a/a,0.25,5,69512
/75/prob75a/a,0.25,6,67532
/75/prob75a/a,0.25,7,65696
/75/prob75a/a,0.25,8,64080
/75/prob75a/a,0.25,9,62599
/75/prob75a/a,0.25,10,61543
/75/prob75a/a,0.25,11,60578
/75/prob75a/a,0.25,12,59558
/75/prob75a/a,0.25,13,58825
/75/prob75a/a,0.25,14,58155
/75/prob75a/a,0.25,15,57515
/75/prob75a/a,0.25,16,57068
/75/prob75a/a,0.25,17,56640
/75/prob75a/a,0.25,18,56308
/75/prob75a/a,0.25,19,55993
/75/prob75a/a,0.25,20,55801
/75/prob75a/a,0.25,21,55649
/75/prob75a/a,0.25,22,55577
/75/prob75a/a,0.25,23,55514
/75/prob75a/a,0.25,24,55444
/75/prob75a/a,0.25,25,55378
/75/prob75a/a,0.25,26,55321
/75/prob75a/a,0.25,27,55158
/75/prob75a/a,0.25,28,55136
/75/prob75a/a,0.25,29,55123
/75/prob75a/a,0.25,30,54985
/75/prob75a/a,0.25,31,54958
/75/prob75a/a,0.25,32,54908
/75/prob75a/a,0.25,33,54906
/75/prob75a/a,0.75,0,82918
/75/prob75a/a,0.75,1,79833
/75/prob75a/a,0.75,2,76896
/75/prob75a/a,0.75,3,74024
/75/prob75a/a,0.75,4,71664
/75/prob75a/a,0.75,5,69512
/75/prob75a/a,0.75,6,67532
/75/prob75a/a,0.75,7,65696
/75/prob75a/a,0.75,8,64080
/75/prob75a/a,0.75,9,62599
/75/prob75a/a,0.75,10,61543
/75/prob75a/a,0.75,11,60578
/75/prob75a/a,0.75,12,59558
/75/prob75a/a,0.75,13,58825
/75/prob75a/a,0.75,14,58155
/75/prob75a/a,0.75,15,57515
/75/prob75a/a,0.75,16,57068
/75/prob75a/a,0.75,17,56640
/75/prob75a/a,0.75,18,56308
/75/prob75a/a,0.75,19,55993
/75/prob75a/a,0.75,20,55801
/75/prob75a/a,0.75,21,55649
/75/prob75a/a,0.75,22,55577
/75/prob75a/a,0.75,23,55514
/75/prob75a/a,0.75,24,55444
/75/prob75a/a,0.75,25,55378
/75/prob75a/a,0.75,26,55321
/75/prob75a/a,0.75,27,55158
/75/prob75a/a,0.75,28,55136
/75/prob75a/a,0.75,29,55123
/75/prob75a/a,0.75,30,54985
/75/prob75a/a,0.75,31,54958
/75/prob75a/a,0.75,32,54908
/75/prob75a/a,0.75,33,54906
/75/prob75a/a,0,0,82918
/75/prob75a/a,0,1,79833
/75/prob75a/a,0,2,76896
/75/prob75a/a,0,3,74024
/75/prob75a/a,0,4,71664
/75/prob75a/a,0,5,69512
/75/prob75a/a,0,6,67532
/75/prob75a/a,0,7,65696
/75/prob75a/a,0,8,64080
/75/prob75a/a,0,9,62599
/75/prob75a/a,0,10,61543
/75/prob75a/a,0,11,60578
/75/prob75a/a,0,12,59558
/75/prob75a/a,0,13,58825
/75/prob75a/a,0,14,58155
/75/prob75a/a,0,15,57515
/75/prob75a/a,0,16,57068
/75/prob75a/a,0,17,56640
/75/prob75a/a,0,18,56308
/75/prob75a/a,0,19,55993
/75/prob75a/a,0,20,55801
/75/prob75a/a,0,21,55649
/75/prob75a/a,0,22,55577
/75/prob75a/a,0,23,55514
/75/prob75a/a,0,24,55444
/75/prob75a/a,0,25,55378
/75/prob75a/a,0,26,55321
/75/prob75a/a,0,27,55158
/75/prob75a/a,0,28,55136
/75/prob75a/a,0,29,55123
/75/prob75a/a,0,30,54985
/75/prob75a/a,0,31,54958
/75/prob75a/a,0,32,54908
/75/prob75a/a,0,33,54906
/75/prob75a/b,0.1,0,82918
/75/prob75a/b,0.1,1,79833
/75/prob75a/b,0.1,2,76896
/75/prob75a/b,0.1,3,74024
/75/prob75a/b,0.1,4,71664
/75/prob75a/b,0.1,5,69512
/75/prob75a/b,0.1,6,67532
/75/prob75a/b,0.1,7,65696
/75/prob75a/b,0.1,8,64080
/75/prob75a/b,0.1,9,62599
/75/prob75a/b,0.1,10,61543
/75/prob75a/b,0.1,11,60578
/75/prob75a/b,0.1,12,59558
/75/prob75a/b,0.1,13,58825
/75/prob75a/b,0.1,14,58155
/75/prob75a/b,0.1,15,57515
/75/prob75a/b,0.1,16,57068
/75/prob75a/b,0.1,17,56640
/75/prob75a/b,0.1,18,56308
/75/prob75a/b,0.1,19,55993
/75/prob75a/b,0.1,20,55801
/75/prob75a/b,0.1,21,55649
/75/prob75a/b,0.1,22,55577
/75/prob75a/b,0.1,23,55514
/75/prob75a/b,0.1,24,55444
/75/prob75a/b,0.1,25,55378
/75/prob75a/b,0.1,26,55321
/75/prob75a/b,0.1,27,55158
/75/prob75a/b,0.1,28,55136
/75/prob75a/b,0.1,29,55123
/75/prob75a/b,0.1,30,54985
/75/prob75a/b,0.1,31,54958
/75/prob75a/b,0.1,32,54908
/75/prob75a/b,0.1,33,54906
/75/prob75a/b,0.5,0,82918
/75/prob75a/b,0.5,1,79833
/75/prob75a/b,0.5,2,76896
/75/prob75a/b,0.5,3,74024
/75/prob75a/b,0.5,4,71664
/75/prob75a/b,0.5,5,69512
/75/prob75a/b,0.5,6,67532
/75/prob75a/b,0.5,7,65696
/75/prob75a/b,0.5,8,64080
/75/prob75a/b,0.5,9,62599
/75/prob75a/b,0.5,10,61543
/75/prob75a/b,0.5,11,60578
/75/prob75a/b,0.5,12,59558
/75/prob75a/b,0.5,13,58825
/75/prob75a/b,0.5,14,58155
/75/prob75a/b,0.5,15,57515
/75/prob75a/b,0.5,16,57068
/75/prob75a/b,0.5,17,56640
/75/prob75a/b,0.5,18,56308
/75/prob75a/b,0.5,19,55993
/75/prob75a/b,0.5,20,55801
/75/prob75a/b,0.5,21,55649
/75/prob75a/b,0.5,22,55577
/75/prob75a/b,0.5,23,55514
/75/prob75a/b,0.5,24,55444
/75/prob75a/b,0.5,25,55378
/75/prob75a/b,0.5,26,55321
/75/prob75a/b,0.5,27,55158
/75/prob75a/b,0.5,28,55136
/75/prob75a/b,0.5,29,55123
/75/prob75a/b,0.5,30,54985
/75/prob75a/b,0.5,31,54958
/75/prob75a/b,0.5,32,54908
/75/prob75a/b,0.5,33,54906
/75/prob75a/b,0.25,0,82918
/75/prob75a/b,0.25,1,79833
/75/prob75a/b,0.25,2,76896
/75/prob75a/b,0.25,3,74024
/75/prob75a/b,0.25,4,71664
/75/prob75a/b,0.25,5,69512
/75/prob75a/b,0.25,6,67532
/75/prob75a/b,0.25,7,65696
/75/prob75a/b,0.25,8,64080
/75/prob75a/b,0.25,9,62599
/75/prob75a/b,0.25,10,61543
/75/prob75a/b,0.25,11,60578
/75/prob75a/b,0.25,12,59558
/75/prob75a/b,0.25,13,58825
/75/prob75a/b,0.25,14,58155
/75/prob75a/b,0.25,15,57515
/75/prob75a/b,0.25,16,57068
/75/prob75a/b,0.25,17,56640
/75/prob75a/b,0.25,18,56308
/75/prob75a/b,0.25,19,55993
/75/prob75a/b,0.25,20,55801
/75/prob75a/b,0.25,21,55649
/75/prob75a/b,0.25,22,55577
/75/prob75a/b,0.25,23,55514
/75/prob75a/b,0.25,24,55444
/75/prob75a/b,0.25,25,55378
/75/prob75a/b,0.25,26,55321
/75/prob75a/b,0.25,27,55158
/75/prob75a/b,0.25,28,55136
/75/prob75a/b,0.25,29,55123
/75/prob75a/b,0.25,30,54985
/75/prob75a/b,0.25,31,54958
/75/prob75a/b,0.25,32,54908
/75/prob75a/b,0.25,33,54906
/75/prob75a/b,0.75,0,82918
/75/prob75a/b,0.75,1,79833
/75/prob75a/b,0.75,2,76896
/75/prob75a/b,0.75,3,74024
/75/prob75a/b,0.75,4,71664
/75/prob75a/b,0.75,5,69512
/75/prob75a/b,0.75,6,67532
/75/prob75a/b,0.75,7,65696
/75/prob75a/b,0.75,8,64080
/75/prob75a/b,0.75,9,62599
/75/prob75a/b,0.75,10,61543
/75/prob75a/b,0.75,11,60578
/75/prob75a/b,0.75,12,59558
/75/prob75a/b,0.75,13,58825
/75/prob75a/b,0.75,14,58155
/75/prob75a/b,0.75,15,57515
/75/prob75a/b,0.75,16,57068
/75/prob75a/b,0.75,17,56640
/75/prob75a/b,0.75,18,56308
/75/prob75a/b,0.75,19,55993
/75/prob75a/b,0.75,20,55801
/75/prob75a/b,0.75,21,55649
/75/prob75a/b,0.75,22,55577
/75/prob75a/b,0.75,23,55514
/75/prob75a/b,0.75,24,55444
/75/prob75a/b,0.75,25,55378
/75/prob75a/b,0.75,26,55321
/75/prob75a/b,0.75,27,55158
/75/prob75a/b,0.75,28,55136
/75/prob75a/b,0.75,29,55123
/75/prob75a/b,0.75,30,54985
/75/prob75a/b,0.75,31,54958
/75/prob75a/b,0.75,32,54908
/75/prob75a/b,0.75,33,54906
/75/prob75a/b,0,0,82918
/75/prob75a/b,0,1,79833
/75/prob75a/b,0,2,76896
/75/prob75a/b,0,3,74024
/75/prob75a/b,0,4,71664
/75/prob75a/b,0,5,69512
/75/prob75a/b,0,6,67532
/75/prob75a/b,0,7,65696
/75/prob75a/b,0,8,64080
/75/prob75a/b,0,9,62599
/75/prob75a/b,0,10,61543
/75/prob75a/b,0,11,60578
/75/prob75a/b,0,12,59558
/75/prob75a/b,0,13,58825
/75/prob75a/b,0,14,58155
/75/prob75a/b,0,15,57515
/75/prob75a/b,0,16,57068
/75/prob75a/b,0,17,56640
/75/prob75a/b,0,18,56308
/75/prob75a/b,0,19,55993
/75/prob75a/b,0,20,55801
/75/prob75a/b,0,21,55649
/75/prob75a/b,0,22,55577
/75/prob75a/b,0,23,55514
/75/prob75a/b,0,24,55444
/75/prob75a/b,0,25,55378
/75/prob75a/b,0,26,55321
/75/prob75a/b,0,27,55158
/75/prob75a/b,0,28,55136
/75/prob75a/b,0,29,55123
/75/prob75a/b,0,30,54985
/75/prob75a/b,0,31,54958
/75/prob75a/b,0,32,54908
/75/prob75a/b,0,33,54906
/75/prob75a/c,0.1,0,82918
/75/prob75a/c,0.1,1,79833
/75/prob75a/c,0.1,2,76896
/75/prob75a/c,0.1,3,74024
/75/prob75a/c,0.1,4,71664
/75/prob75a/c,0.1,5,69512
/75/prob75a/c,0.1,6,67532
/75/prob75a/c,0.1,7,65696
/75/prob75a/c,0.1,8,64080
/75/prob75a/c,0.1,9,62599
/75/prob75a/c,0.1,10,61543
/75/prob75a/c,0.1,11,60578
/75/prob75a/c,0.1,12,59558
/75/prob75a/c,0.1,13,58825
/75/prob75a/c,0.1,14,58155
/75/prob75a/c,0.1,15,57515
/75/prob75a/c,0.1,16,57068
/75/prob75a/c,0.1,17,56640
/75/prob75a/c,0.1,18,56308
/75/prob75a/c,0.1,19,55993
/75/prob75a/c,0.1,20,55801
/75/prob75a/c,0.1,21,55649
/75/prob75a/c,0.1,22,55577
/75/prob75a/c,0.1,23,55514
/75/prob75a/c,0.1,24,55444
/75/prob75a/c,0.1,25,55378
/75/prob75a/c,0.1,26,55321
/75/prob75a/c,0.1,27,55158
/75/prob75a/c,0.1,28,55136
/75/prob75a/c,0.1,29,55123
/75/prob75a/c,0.1,30,54985
/75/prob75a/c,0.1,31,54958
/75/prob75a/c,0.1,32,54908
/75/prob75a/c,0.1,33,54906
/75/prob75a/c,0.5,0,82918
/75/prob75a/c,0.5,1,79833
/75/prob75a/c,0.5,2,76896
/75/prob75a/c,0.5,3,74024
/75/prob75a/c,0.5,4,71664
/75/prob75a/c,0.5,5,69512
/75/prob75a/c,0.5,6,67532
/75/prob75a/c,0.5,7,65696
/75/prob75a/c,0.5,8,64080
/75/prob75a/c,0.5,9,62599
/75/prob75a/c,0.5,10,61543
/75/prob75a/c,0.5,11,60578
/75/prob75a/c,0.5,12,59558
/75/prob75a/c,0.5,13,58825
/75/prob75a/c,0.5,14,58155
/75/prob75a/c,0.5,15,57515
/75/prob75a/c,0.5,16,57068
/75/prob75a/c,0.5,17,56640
/75/prob75a/c,0.5,18,56308
/75/prob75a/c,0.5,19,55993
/75/prob75a/c,0.5,20,55801
/75/prob75a/c,0.5,21,55649
/75/prob75a/c,0.5,22,55577
/75/prob75a/c,0.5,23,55514
/75/prob75a/c,0.5,24,55444
/75/prob75a/c,0.5,25,55378
/75/prob75a/c,0.5,26,55321
/75/prob75a/c,0.5,27,55158
/75/prob75a/c,0.5,28,55136
/75/prob75a/c,0.5,29,55123
/75/prob75a/c,0.5,30,54985
/75/prob75a/c,0.5,31,54958
/75/prob75a/c,0.5,32,54908
/75/prob75a/c,0.5,33,54906
/75/prob75a/c,0.25,0,82918
/75/prob75a/c,0.25,1,79833
/75/prob75a/c,0.25,2,76896
/75/prob75a/c,0.25,3,74024
/75/prob75a/c,0.25,4,71664
/75/prob75a/c,0.25,5,69512
/75/prob75a/c,0.25,6,67532
/75/prob75a/c,0.25,7,65696
/75/prob75a/c,0.25,8,64080
/75/prob75a/c,0.25,9,62599
/75/prob75a/c,0.25,10,61543
/75/prob75a/c,0.25,11,60578
/75/prob75a/c,0.25,12,59558
/75/prob75a/c,0.25,13,58825
/75/prob75a/c,0.25,14,58155
/75/prob75a/c,0.25,15,57515
/75/prob75a/c,0.25,16,57068
/75/prob75a/c,0.25,17,56640
/75/prob75a/c,0.25,18,56308
/75/prob75a/c,0.25,19,55993
/75/prob75a/c,0.25,20,55801
/75/prob75a/c,0.25,21,55649
/75/prob75a/c,0.25,22,55577
/75/prob75a/c,0.25,23,55514
/75/prob75a/c,0.25,24,55444
/75/prob75a/c,0.25,25,55378
/75/prob75a/c,0.25,26,55321
/75/prob75a/c,0.25,27,55158
/75/prob75a/c,0.25,28,55136
/75/prob75a/c,0.25,29,55123
/75/prob75a/c,0.25,30,54985
/75/prob75a/c,0.25,31,54958
/75/prob75a/c,0.25,32,54908
/75/prob75a/c,0.25,33,54906
/75/prob75a/c,0.75,0,82918
/75/prob75a/c,0.75,1,79833
/75/prob75a/c,0.75,2,76896
/75/prob75a/c,0.75,3,74024
/75/prob75a/c,0.75,4,71664
/75/prob75a/c,0.75,5,69512
/75/prob75a/c,0.75,6,67532
/75/prob75a/c,0.75,7,65696
/75/prob75a/c,0.75,8,64080
/75/prob75a/c,0.75,9,62599
/75/prob75a/c,0.75,10,61543
/75/prob75a/c,0.75,11,60578
/75/prob75a/c,0.75,12,59558
/75/prob75a/c,0.75,13,58825
/75/prob75a/c,0.75,14,58155
/75/prob75a/c,0.75,15,57515
/75/prob75a/c,0.75,16,57068
/75/prob75a/c,0.75,17,56640
/75/prob75a/c,0.75,18,56308
/75/prob75a/c,0.75,19,55993
/75/prob75a/c,0.75,20,55801
/75/prob75a/c,0.75,21,55649
/75/prob75a/c,0.75,22,55577
/75/prob75a/c,0.75,23,55514
/75/prob75a/c,0.75,24,55444
/75/prob75a/c,0.75,25,55378
/75/prob75a/c,0.75,26,55321
/75/prob75a/c,0.75,27,55158
/75/prob75a/c,0.75,28,55136
/75/prob75a/c,0.75,29,55123
/75/prob75a/c,0.75,30,54985
/75/prob75a/c,0.75,31,54958
/75/prob75a/c,0.75,32,54908
/75/prob75a/c,0.75,33,54906
/75/prob75a/c,0,0,82918
/75/prob75a/c,0,1,79833
/75/prob75a/c,0,2,76896
/75/prob75a/c,0,3,74024
/75/prob75a/c,0,4,71664
/75/prob75a/c,0,5,69512
/75/prob75a/c,0,6,67532
/75/prob75a/c,0,7,65696
/75/prob75a/c,0,8,64080
/75/prob75a/c,0,9,62599
/75/prob75a/c,0,10,61543
/75/prob75a/c,0,11,60578
/75/prob75a/c,0,12,59558
/75/prob75a/c,0,13,58825
/75/prob75a/c,0,14,58155
/75/prob75a/c,0,15,57515
/75/prob75a/c,0,16,57068
/75/prob75a/c,0,17,56640
/75/prob75a/c,0,18,56308
/75/prob75a/c,0,19,55993
/75/prob75a/c,0,20,55801
/75/prob75a/c,0,21,55649
/75/prob75a/c,0,22,55577
/75/prob75a/c,0,23,55514
/75/prob75a/c,0,24,55444
/75/prob75a/c,0,25,55378
/75/prob75a/c,0,26,55321
/75/prob75a/c,0,27,55158
/75/prob75a/c,0,28,55136
/75/prob75a/c,0,29,55123
/75/prob75a/c,0,30,54985
/75/prob75a/c,0,31,54958
/75/prob75a/c,0,32,54908
/75/prob75a/c,0,33,54906
/75/prob75a/d,0.1,0,82918
/75/prob75a/d,0.1,1,79833
/75/prob75a/d,0.1,2,76896
/75/prob75a/d,0.1,3,74024
/75/prob75a/d,0.1,4,71664
/75/prob75a/d,0.1,5,69512
/75/prob75a/d,0.1,6,67532
/75/prob75a/d,0.1,7,65696
/75/prob75a/d,0.1,8,64080
/75/prob75a/d,0.1,9,62599
/75/prob75a/d,0.1,10,61543
/75/prob75a/d,0.1,11,60578
/75/prob75a/d,0.1,12,59558
/75/prob75a/d,0.1,13,58825
/75/prob75a/d,0.1,14,58155
/75/prob75a/d,0.1,15,57515
/75/prob75a/d,0.1,16,57068
/75/prob75a/d,0.1,17,56640
/75/prob75a/d,0.1,18,56308
/75/prob75a/d,0.1,19,55993
/75/prob75a/d,0.1,20,55801
/75/prob75a/d,0.1,21,55649
/75/prob75a/d,0.1,22,55577
/75/prob75a/d,0.1,23,55514
/75/prob75a/d,0.1,24,55444
/75/prob75a/d,0.1,25,55378
/75/prob75a/d,0.1,26,55321
/75/prob75a/d,0.1,27,55158
/75/prob75a/d,0.1,28,55136
/75/prob75a/d,0.1,29,55123
/75/prob75a/d,0.1,30,54985
/75/prob75a/d,0.1,31,54958
/75/prob75a/d,0.1,32,54908
/75/prob75a/d,0.1,33,54906
/75/prob75a/d,0.5,0,82918
/75/prob75a/d,0.5,1,79833
/75/prob75a/d,0.5,2,76896
/75/prob75a/d,0.5,3,74024
/75/prob75a/d,0.5,4,71664
/75/prob75a/d,0.5,5,69512
/75/prob75a/d,0.5,6,67532
/75/prob75a/d,0.5,7,65696
/75/prob75a/d,0.5,8,64080
/75/prob75a/d,0.5,9,62599
/75/prob75a/d,0.5,10,61543
/75/prob75a/d,0.5,11,60578
/75/prob75a/d,0.5,12,59558
/75/prob75a/d,0.5,13,58825
/75/prob75a/d,0.5,14,58155
/75/prob75a/d,0.5,15,57515
