Instancia,%Inc,Numero iteracion,Costo de iteracion,Tiempo total
/25/prob25d/d,0.25,2,27345,0.010969877243041992
/25/prob25d/d,0.25,3,27217,0.010969877243041992
/25/prob25d/d,0.25,4,27217,0.010969877243041992
/25/prob25d/d,0.75,0,25020,0.0359036922454834
/25/prob25d/d,0.75,1,23230,0.0359036922454834
/25/prob25d/d,0.75,2,22295,0.0359036922454834
/25/prob25d/d,0.75,3,21708,0.0359036922454834
/25/prob25d/d,0.75,4,21300,0.0359036922454834
/25/prob25d/d,0.75,5,21113,0.0359036922454834
/25/prob25d/d,0.75,6,21113,0.0359036922454834
/25/prob25d/d,0,0,27208,0.010971546173095703
/25/prob25d/d,0,1,27208,0.010971546173095703
/25/prob25d/e,0.1,0,29411,0.009972095489501953
/25/prob25d/e,0.1,1,29411,0.009972095489501953
/25/prob25d/e,0.5,0,27767,0.010970592498779297
/25/prob25d/e,0.5,1,26757,0.010970592498779297
/25/prob25d/e,0.5,2,26342,0.010970592498779297
/25/prob25d/e,0.5,3,26342,0.010970592498779297
/25/prob25d/e,0.25,0,29064,0.009973526000976562
/25/prob25d/e,0.25,1,28474,0.009973526000976562
/25/prob25d/e,0.25,2,28474,0.009973526000976562
/25/prob25d/e,0.75,0,26270,0.03191351890563965
/25/prob25d/e,0.75,1,25205,0.03191351890563965
/25/prob25d/e,0.75,2,25028,0.03191351890563965
/25/prob25d/e,0.75,3,24931,0.03191351890563965
/25/prob25d/e,0.75,4,24823,0.03191351890563965
/25/prob25d/e,0.75,5,24823,0.03191351890563965
/25/prob25d/e,0,0,27208,0.009973764419555664
/25/prob25d/e,0,1,27208,0.009973764419555664
/25/prob25e/a,0.1,0,24682,0.011968851089477539
/25/prob25e/a,0.1,1,24682,0.011968851089477539
/25/prob25e/a,0.5,0,26560,0.011998176574707031
/25/prob25e/a,0.5,1,26018,0.011998176574707031
/25/prob25e/a,0.5,2,26018,0.011998176574707031
/25/prob25e/a,0.25,0,24791,0.012964725494384766
/25/prob25e/a,0.25,1,24791,0.012964725494384766
/25/prob25e/a,0.75,0,25959,0.023967266082763672
/25/prob25e/a,0.75,1,23974,0.023967266082763672
/25/prob25e/a,0.75,2,23045,0.023967266082763672
/25/prob25e/a,0.75,3,22963,0.023967266082763672
/25/prob25e/a,0.75,4,22583,0.023967266082763672
/25/prob25e/a,0.75,5,22583,0.023967266082763672
/25/prob25e/a,0,0,24464,0.01296544075012207
/25/prob25e/a,0,1,24464,0.01296544075012207
/25/prob25e/b,0.1,0,24998,0.011968851089477539
/25/prob25e/b,0.1,1,24200,0.011968851089477539
/25/prob25e/b,0.1,2,24200,0.011968851089477539
/25/prob25e/b,0.5,0,24652,0.017984628677368164
/25/prob25e/b,0.5,1,23167,0.017984628677368164
/25/prob25e/b,0.5,2,22863,0.017984628677368164
/25/prob25e/b,0.5,3,22469,0.017984628677368164
/25/prob25e/b,0.5,4,22469,0.017984628677368164
/25/prob25e/b,0.25,0,25661,0.012000322341918945
/25/prob25e/b,0.25,1,24795,0.012000322341918945
/25/prob25e/b,0.25,2,24795,0.012000322341918945
/25/prob25e/b,0.75,0,24967,0.033936500549316406
/25/prob25e/b,0.75,1,23014,0.033936500549316406
/25/prob25e/b,0.75,2,22017,0.033936500549316406
/25/prob25e/b,0.75,3,21422,0.033936500549316406
/25/prob25e/b,0.75,4,21422,0.033936500549316406
/25/prob25e/b,0,0,24464,0.012996912002563477
/25/prob25e/b,0,1,24464,0.012996912002563477
/25/prob25e/c,0.1,0,25898,0.01299285888671875
/25/prob25e/c,0.1,1,25898,0.01299285888671875
/25/prob25e/c,0.5,0,27713,0.012937545776367188
/25/prob25e/c,0.5,1,27713,0.012937545776367188
/25/prob25e/c,0.25,0,23608,0.011967897415161133
/25/prob25e/c,0.25,1,23608,0.011967897415161133
/25/prob25e/c,0.75,0,26919,0.036934852600097656
/25/prob25e/c,0.75,1,24853,0.036934852600097656
/25/prob25e/c,0.75,2,23895,0.036934852600097656
/25/prob25e/c,0.75,3,23696,0.036934852600097656
/25/prob25e/c,0.75,4,23632,0.036934852600097656
/25/prob25e/c,0.75,5,23186,0.036934852600097656
/25/prob25e/c,0.75,6,23186,0.036934852600097656
/25/prob25e/c,0,0,24464,0.01196742057800293
/25/prob25e/c,0,1,24464,0.01196742057800293
/25/prob25e/d,0.1,0,25189,0.012965202331542969
/25/prob25e/d,0.1,1,25189,0.012965202331542969
/25/prob25e/d,0.5,0,25515,0.012964248657226562
/25/prob25e/d,0.5,1,24899,0.012964248657226562
/25/prob25e/d,0.5,2,24899,0.012964248657226562
/25/prob25e/d,0.25,0,24852,0.011968135833740234
/25/prob25e/d,0.25,1,24852,0.011968135833740234
/25/prob25e/d,0.75,0,22720,0.01994609832763672
/25/prob25e/d,0.75,1,22074,0.01994609832763672
/25/prob25e/d,0.75,2,21994,0.01994609832763672
/25/prob25e/d,0.75,3,21608,0.01994609832763672
/25/prob25e/d,0.75,4,21608,0.01994609832763672
/25/prob25e/d,0,0,24464,0.012965917587280273
/25/prob25e/d,0,1,24464,0.012965917587280273
/25/prob25e/e,0.1,0,25392,0.012965202331542969
/25/prob25e/e,0.1,1,25251,0.012965202331542969
/25/prob25e/e,0.1,2,25251,0.012965202331542969
/25/prob25e/e,0.5,0,25366,0.014960765838623047
/25/prob25e/e,0.5,1,24986,0.014960765838623047
/25/prob25e/e,0.5,2,24986,0.014960765838623047
/25/prob25e/e,0.25,0,26694,0.0139617919921875
/25/prob25e/e,0.25,1,26317,0.0139617919921875
/25/prob25e/e,0.25,2,26317,0.0139617919921875
/25/prob25e/e,0.75,0,24372,0.025113582611083984
/25/prob25e/e,0.75,1,22143,0.025113582611083984
/25/prob25e/e,0.75,2,21917,0.025113582611083984
/25/prob25e/e,0.75,3,21365,0.025113582611083984
/25/prob25e/e,0.75,4,21282,0.025113582611083984
/25/prob25e/e,0.75,5,21282,0.025113582611083984
/25/prob25e/e,0,0,24464,0.012758970260620117
/25/prob25e/e,0,1,24464,0.012758970260620117
/30/prob30a/a,0.1,0,34544,0.01015782356262207
/30/prob30a/a,0.1,1,34544,0.01015782356262207
/30/prob30a/a,0.5,0,31210,0.010970592498779297
/30/prob30a/a,0.5,1,30923,0.010970592498779297
/30/prob30a/a,0.5,2,30576,0.010970592498779297
/30/prob30a/a,0.5,3,30576,0.010970592498779297
/30/prob30a/a,0.25,0,32305,0.010970592498779297
/30/prob30a/a,0.25,1,31435,0.010970592498779297
/30/prob30a/a,0.25,2,31435,0.010970592498779297
/30/prob30a/a,0.75,0,33498,0.014960050582885742
/30/prob30a/a,0.75,1,31662,0.014960050582885742
/30/prob30a/a,0.75,2,30866,0.014960050582885742
/30/prob30a/a,0.75,3,30866,0.014960050582885742
/30/prob30a/a,0,0,32706,0.010970592498779297
/30/prob30a/a,0,1,32706,0.010970592498779297
/30/prob30a/b,0.1,0,34205,0.009974479675292969
/30/prob30a/b,0.1,1,34205,0.009974479675292969
/30/prob30a/b,0.5,0,33511,0.009973287582397461
/30/prob30a/b,0.5,1,32388,0.009973287582397461
/30/prob30a/b,0.5,2,32388,0.009973287582397461
/30/prob30a/b,0.25,0,32432,0.010970354080200195
/30/prob30a/b,0.25,1,32432,0.010970354080200195
/30/prob30a/b,0.75,0,34121,0.11465692520141602
/30/prob30a/b,0.75,1,32026,0.11465692520141602
/30/prob30a/b,0.75,2,31046,0.11465692520141602
/30/prob30a/b,0.75,3,30405,0.11465692520141602
/30/prob30a/b,0.75,4,29862,0.11465692520141602
/30/prob30a/b,0.75,5,29416,0.11465692520141602
/30/prob30a/b,0.75,6,29067,0.11465692520141602
/30/prob30a/b,0.75,7,29018,0.11465692520141602
/30/prob30a/b,0.75,8,29018,0.11465692520141602
/30/prob30a/b,0,0,32706,0.010031700134277344
/30/prob30a/b,0,1,32706,0.010031700134277344
/30/prob30a/c,0.1,0,31438,0.009977340698242188
/30/prob30a/c,0.1,1,31438,0.009977340698242188
/30/prob30a/c,0.5,0,31790,0.011939525604248047
/30/prob30a/c,0.5,1,30410,0.011939525604248047
/30/prob30a/c,0.5,2,29973,0.011939525604248047
/30/prob30a/c,0.5,3,29973,0.011939525604248047
/30/prob30a/c,0.25,0,31352,0.009973287582397461
/30/prob30a/c,0.25,1,31318,0.009973287582397461
/30/prob30a/c,0.25,2,31318,0.009973287582397461
/30/prob30a/c,0.75,0,30822,0.0309450626373291
/30/prob30a/c,0.75,1,29073,0.0309450626373291
/30/prob30a/c,0.75,2,28358,0.0309450626373291
/30/prob30a/c,0.75,3,28141,0.0309450626373291
/30/prob30a/c,0.75,4,27770,0.0309450626373291
/30/prob30a/c,0.75,5,27770,0.0309450626373291
/30/prob30a/c,0,0,32706,0.009973526000976562
/30/prob30a/c,0,1,32706,0.009973526000976562
/30/prob30a/d,0.1,0,33411,0.00997304916381836
/30/prob30a/d,0.1,1,33411,0.00997304916381836
/30/prob30a/d,0.5,0,31518,0.008947610855102539
/30/prob30a/d,0.5,1,31130,0.008947610855102539
/30/prob30a/d,0.5,2,31130,0.008947610855102539
/30/prob30a/d,0.25,0,33249,0.009510517120361328
/30/prob30a/d,0.25,1,33249,0.009510517120361328
/30/prob30a/d,0.75,0,34669,0.04285836219787598
/30/prob30a/d,0.75,1,32554,0.04285836219787598
/30/prob30a/d,0.75,2,31321,0.04285836219787598
/30/prob30a/d,0.75,3,30669,0.04285836219787598
/30/prob30a/d,0.75,4,30381,0.04285836219787598
/30/prob30a/d,0.75,5,30213,0.04285836219787598
/30/prob30a/d,0.75,6,30213,0.04285836219787598
/30/prob30a/d,0,0,32706,0.01000833511352539
/30/prob30a/d,0,1,32706,0.01000833511352539
/30/prob30a/e,0.1,0,30755,0.009941339492797852
/30/prob30a/e,0.1,1,30755,0.009941339492797852
/30/prob30a/e,0.5,0,32287,0.014986515045166016
/30/prob30a/e,0.5,1,31065,0.014986515045166016
/30/prob30a/e,0.5,2,30773,0.014986515045166016
/30/prob30a/e,0.5,3,30577,0.014986515045166016
/30/prob30a/e,0.5,4,30577,0.014986515045166016
/30/prob30a/e,0.25,0,31359,0.009979248046875
/30/prob30a/e,0.25,1,30810,0.009979248046875
/30/prob30a/e,0.25,2,30810,0.009979248046875
/30/prob30a/e,0.75,0,35102,0.020945072174072266
/30/prob30a/e,0.75,1,33229,0.020945072174072266
/30/prob30a/e,0.75,2,32325,0.020945072174072266
/30/prob30a/e,0.75,3,31898,0.020945072174072266
/30/prob30a/e,0.75,4,31881,0.020945072174072266
/30/prob30a/e,0.75,5,31881,0.020945072174072266
/30/prob30a/e,0,0,32706,0.009973287582397461
/30/prob30a/e,0,1,32706,0.009973287582397461
/30/prob30b/a,0.1,0,31063,0.01301431655883789
/30/prob30b/a,0.1,1,31063,0.01301431655883789
/30/prob30b/a,0.5,0,34118,0.01795172691345215
/30/prob30b/a,0.5,1,33032,0.01795172691345215
/30/prob30b/a,0.5,2,32346,0.01795172691345215
/30/prob30b/a,0.5,3,32101,0.01795172691345215
/30/prob30b/a,0.5,4,31680,0.01795172691345215
/30/prob30b/a,0.5,5,31680,0.01795172691345215
/30/prob30b/a,0.25,0,32774,0.012965917587280273
/30/prob30b/a,0.25,1,32158,0.012965917587280273
/30/prob30b/a,0.25,2,32158,0.012965917587280273
/30/prob30b/a,0.75,0,32859,0.01897740364074707
/30/prob30b/a,0.75,1,31504,0.01897740364074707
/30/prob30b/a,0.75,2,31504,0.01897740364074707
/30/prob30b/a,0,0,32440,0.012964963912963867
/30/prob30b/a,0,1,32440,0.012964963912963867
/30/prob30b/b,0.1,0,34184,0.012968778610229492
/30/prob30b/b,0.1,1,34184,0.012968778610229492
/30/prob30b/b,0.5,0,32129,0.014928340911865234
/30/prob30b/b,0.5,1,30865,0.014928340911865234
/30/prob30b/b,0.5,2,30657,0.014928340911865234
/30/prob30b/b,0.5,3,30496,0.014928340911865234
/30/prob30b/b,0.5,4,30496,0.014928340911865234
/30/prob30b/b,0.25,0,31603,0.012965202331542969
/30/prob30b/b,0.25,1,31603,0.012965202331542969
/30/prob30b/b,0.75,0,33921,0.03291153907775879
/30/prob30b/b,0.75,1,32764,0.03291153907775879
/30/prob30b/b,0.75,2,32291,0.03291153907775879
/30/prob30b/b,0.75,3,31964,0.03291153907775879
/30/prob30b/b,0.75,4,31933,0.03291153907775879
/30/prob30b/b,0.75,5,31638,0.03291153907775879
/30/prob30b/b,0.75,6,31638,0.03291153907775879
/30/prob30b/b,0,0,32440,0.012966632843017578
/30/prob30b/b,0,1,32440,0.012966632843017578
/30/prob30b/c,0.1,0,29189,0.012944459915161133
/30/prob30b/c,0.1,1,29189,0.012944459915161133
/30/prob30b/c,0.5,0,31971,0.01695418357849121
/30/prob30b/c,0.5,1,31033,0.01695418357849121
/30/prob30b/c,0.5,2,30987,0.01695418357849121
/30/prob30b/c,0.5,3,30816,0.01695418357849121
/30/prob30b/c,0.5,4,30802,0.01695418357849121
/30/prob30b/c,0.5,5,30545,0.01695418357849121
/30/prob30b/c,0.5,6,30545,0.01695418357849121
/30/prob30b/c,0.25,0,35693,0.012841224670410156
/30/prob30b/c,0.25,1,34408,0.012841224670410156
/30/prob30b/c,0.25,2,33614,0.012841224670410156
/30/prob30b/c,0.25,3,33614,0.012841224670410156
/30/prob30b/c,0.75,0,30498,0.014987707138061523
/30/prob30b/c,0.75,1,29321,0.014987707138061523
/30/prob30b/c,0.75,2,28525,0.014987707138061523
/30/prob30b/c,0.75,3,28525,0.014987707138061523
/30/prob30b/c,0,0,32440,0.013004779815673828
/30/prob30b/c,0,1,32440,0.013004779815673828
/30/prob30b/d,0.1,0,33166,0.012217998504638672
/30/prob30b/d,0.1,1,33166,0.012217998504638672
/30/prob30b/d,0.5,0,31424,0.013963699340820312
/30/prob30b/d,0.5,1,29942,0.013963699340820312
/30/prob30b/d,0.5,2,29836,0.013963699340820312
/30/prob30b/d,0.5,3,29796,0.013963699340820312
/30/prob30b/d,0.5,4,29796,0.013963699340820312
/30/prob30b/d,0.25,0,36246,0.01296544075012207
/30/prob30b/d,0.25,1,36246,0.01296544075012207
/30/prob30b/d,0.75,0,30276,0.021941184997558594
/30/prob30b/d,0.75,1,28389,0.021941184997558594
/30/prob30b/d,0.75,2,27291,0.021941184997558594
/30/prob30b/d,0.75,3,27160,0.021941184997558594
/30/prob30b/d,0.75,4,27160,0.021941184997558594
/30/prob30b/d,0,0,32440,0.012965679168701172
/30/prob30b/d,0,1,32440,0.012965679168701172
/30/prob30b/e,0.1,0,31487,0.012997627258300781
/30/prob30b/e,0.1,1,30688,0.012997627258300781
/30/prob30b/e,0.1,2,30688,0.012997627258300781
/30/prob30b/e,0.5,0,31047,0.014927387237548828
/30/prob30b/e,0.5,1,30653,0.014927387237548828
/30/prob30b/e,0.5,2,30607,0.014927387237548828
/30/prob30b/e,0.5,3,30491,0.014927387237548828
/30/prob30b/e,0.5,4,29898,0.014927387237548828
/30/prob30b/e,0.5,5,29898,0.014927387237548828
/30/prob30b/e,0.25,0,32176,0.011968135833740234
/30/prob30b/e,0.25,1,32176,0.011968135833740234
/30/prob30b/e,0.75,0,35183,0.03992104530334473
/30/prob30b/e,0.75,1,33207,0.03992104530334473
/30/prob30b/e,0.75,2,32493,0.03992104530334473
/30/prob30b/e,0.75,3,31799,0.03992104530334473
/30/prob30b/e,0.75,4,31549,0.03992104530334473
/30/prob30b/e,0.75,5,31549,0.03992104530334473
/30/prob30b/e,0,0,32440,0.012966632843017578
/30/prob30b/e,0,1,32440,0.012966632843017578
/30/prob30c/a,0.1,0,32949,0.007978677749633789
/30/prob30c/a,0.1,1,32949,0.007978677749633789
/30/prob30c/a,0.5,0,33677,0.011502981185913086
/30/prob30c/a,0.5,1,32216,0.011502981185913086
/30/prob30c/a,0.5,2,31866,0.011502981185913086
/30/prob30c/a,0.5,3,31859,0.011502981185913086
/30/prob30c/a,0.5,4,31841,0.011502981185913086
/30/prob30c/a,0.5,5,31680,0.011502981185913086
/30/prob30c/a,0.5,6,31680,0.011502981185913086
/30/prob30c/a,0.25,0,32903,0.007977962493896484
/30/prob30c/a,0.25,1,32647,0.007977962493896484
/30/prob30c/a,0.25,2,32647,0.007977962493896484
/30/prob30c/a,0.75,0,31616,0.0169827938079834
/30/prob30c/a,0.75,1,28791,0.0169827938079834
/30/prob30c/a,0.75,2,27252,0.0169827938079834
/30/prob30c/a,0.75,3,26685,0.0169827938079834
/30/prob30c/a,0.75,4,26685,0.0169827938079834
/30/prob30c/a,0,0,32517,0.00798177719116211
/30/prob30c/a,0,1,32517,0.00798177719116211
/30/prob30c/b,0.1,0,31966,0.008974313735961914
/30/prob30c/b,0.1,1,31966,0.008974313735961914
/30/prob30c/b,0.5,0,34598,0.009972810745239258
/30/prob30c/b,0.5,1,32247,0.009972810745239258
/30/prob30c/b,0.5,2,31861,0.009972810745239258
/30/prob30c/b,0.5,3,31861,0.009972810745239258
/30/prob30c/b,0.25,0,34354,0.008976459503173828
/30/prob30c/b,0.25,1,34354,0.008976459503173828
/30/prob30c/b,0.75,0,33110,0.06382918357849121
/30/prob30c/b,0.75,1,30788,0.06382918357849121
/30/prob30c/b,0.75,2,29671,0.06382918357849121
/30/prob30c/b,0.75,3,29274,0.06382918357849121
/30/prob30c/b,0.75,4,29202,0.06382918357849121
/30/prob30c/b,0.75,5,29168,0.06382918357849121
/30/prob30c/b,0.75,6,29123,0.06382918357849121
/30/prob30c/b,0.75,7,29076,0.06382918357849121
/30/prob30c/b,0.75,8,29076,0.06382918357849121
/30/prob30c/b,0,0,32517,0.00797724723815918
/30/prob30c/b,0,1,32517,0.00797724723815918
/30/prob30c/c,0.1,0,34824,0.00797724723815918
/30/prob30c/c,0.1,1,34824,0.00797724723815918
/30/prob30c/c,0.5,0,31923,0.012967109680175781
/30/prob30c/c,0.5,1,30186,0.012967109680175781
/30/prob30c/c,0.5,2,29998,0.012967109680175781
/30/prob30c/c,0.5,3,29978,0.012967109680175781
/30/prob30c/c,0.5,4,29978,0.012967109680175781
/30/prob30c/c,0.25,0,35505,0.008975982666015625
/30/prob30c/c,0.25,1,35505,0.008975982666015625
/30/prob30c/c,0.75,0,34482,0.020943641662597656
/30/prob30c/c,0.75,1,32485,0.020943641662597656
/30/prob30c/c,0.75,2,31555,0.020943641662597656
/30/prob30c/c,0.75,3,31024,0.020943641662597656
/30/prob30c/c,0.75,4,31024,0.020943641662597656
/30/prob30c/c,0,0,32517,0.008975744247436523
/30/prob30c/c,0,1,32517,0.008975744247436523
/30/prob30c/d,0.1,0,34675,0.008976936340332031
/30/prob30c/d,0.1,1,34675,0.008976936340332031
/30/prob30c/d,0.5,0,32269,0.007977962493896484
/30/prob30c/d,0.5,1,31215,0.007977962493896484
/30/prob30c/d,0.5,2,31215,0.007977962493896484
/30/prob30c/d,0.25,0,33738,0.008811235427856445
/30/prob30c/d,0.25,1,32491,0.008811235427856445
/30/prob30c/d,0.25,2,32491,0.008811235427856445
/30/prob30c/d,0.75,0,29939,0.023935556411743164
/30/prob30c/d,0.75,1,27649,0.023935556411743164
/30/prob30c/d,0.75,2,26171,0.023935556411743164
/30/prob30c/d,0.75,3,26170,0.023935556411743164
/30/prob30c/d,0.75,4,26124,0.023935556411743164
/30/prob30c/d,0.75,5,26124,0.023935556411743164
/30/prob30c/d,0,0,32517,0.007977962493896484
/30/prob30c/d,0,1,32517,0.007977962493896484
/30/prob30c/e,0.1,0,30817,0.00797891616821289
/30/prob30c/e,0.1,1,30817,0.00797891616821289
/30/prob30c/e,0.5,0,35467,0.008975744247436523
/30/prob30c/e,0.5,1,35215,0.008975744247436523
/30/prob30c/e,0.5,2,35215,0.008975744247436523
/30/prob30c/e,0.25,0,31873,0.007980108261108398
/30/prob30c/e,0.25,1,31873,0.007980108261108398
/30/prob30c/e,0.75,0,31144,0.00997304916381836
/30/prob30c/e,0.75,1,30226,0.00997304916381836
/30/prob30c/e,0.75,2,29706,0.00997304916381836
/30/prob30c/e,0.75,3,29706,0.00997304916381836
/30/prob30c/e,0,0,32517,0.007978439331054688
/30/prob30c/e,0,1,32517,0.007978439331054688
/30/prob30d/a,0.1,0,33678,0.012966632843017578
/30/prob30d/a,0.1,1,33678,0.012966632843017578
/30/prob30d/a,0.5,0,32874,0.01795172691345215
/30/prob30d/a,0.5,1,31559,0.01795172691345215
/30/prob30d/a,0.5,2,31278,0.01795172691345215
/30/prob30d/a,0.5,3,31078,0.01795172691345215
/30/prob30d/a,0.5,4,31078,0.01795172691345215
/30/prob30d/a,0.25,0,30503,0.013962984085083008
/30/prob30d/a,0.25,1,30503,0.013962984085083008
/30/prob30d/a,0.75,0,32276,0.02293848991394043
/30/prob30d/a,0.75,1,30170,0.02293848991394043
/30/prob30d/a,0.75,2,29225,0.02293848991394043
/30/prob30d/a,0.75,3,29219,0.02293848991394043
/30/prob30d/a,0.75,4,29219,0.02293848991394043
/30/prob30d/a,0,0,31340,0.012966632843017578
/30/prob30d/a,0,1,31340,0.012966632843017578
/30/prob30d/b,0.1,0,30323,0.018949270248413086
/30/prob30d/b,0.1,1,30323,0.018949270248413086
/30/prob30d/b,0.5,0,33580,0.01296544075012207
/30/prob30d/b,0.5,1,33165,0.01296544075012207
/30/prob30d/b,0.5,2,33165,0.01296544075012207
/30/prob30d/b,0.25,0,31849,0.012964963912963867
/30/prob30d/b,0.25,1,31074,0.012964963912963867
/30/prob30d/b,0.25,2,31074,0.012964963912963867
/30/prob30d/b,0.75,0,32191,0.05735468864440918
/30/prob30d/b,0.75,1,29444,0.05735468864440918
/30/prob30d/b,0.75,2,28860,0.05735468864440918
/30/prob30d/b,0.75,3,28323,0.05735468864440918
/30/prob30d/b,0.75,4,28127,0.05735468864440918
/30/prob30d/b,0.75,5,28127,0.05735468864440918
/30/prob30d/b,0,0,31340,0.013818025588989258
/30/prob30d/b,0,1,31340,0.013818025588989258
/30/prob30d/c,0.1,0,33192,0.012966394424438477
/30/prob30d/c,0.1,1,33192,0.012966394424438477
/30/prob30d/c,0.5,0,33677,0.012966394424438477
/30/prob30d/c,0.5,1,33356,0.012966394424438477
/30/prob30d/c,0.5,2,33356,0.012966394424438477
/30/prob30d/c,0.25,0,34728,0.012965679168701172
/30/prob30d/c,0.25,1,33879,0.012965679168701172
/30/prob30d/c,0.25,2,33879,0.012965679168701172
/30/prob30d/c,0.75,0,33150,0.03294038772583008
/30/prob30d/c,0.75,1,31438,0.03294038772583008
/30/prob30d/c,0.75,2,30386,0.03294038772583008
/30/prob30d/c,0.75,3,29601,0.03294038772583008
/30/prob30d/c,0.75,4,29500,0.03294038772583008
/30/prob30d/c,0.75,5,29500,0.03294038772583008
/30/prob30d/c,0,0,31340,0.01293635368347168
/30/prob30d/c,0,1,31340,0.01293635368347168
/30/prob30d/d,0.1,0,33552,0.012966394424438477
/30/prob30d/d,0.1,1,33552,0.012966394424438477
/30/prob30d/d,0.5,0,31081,0.015957355499267578
/30/prob30d/d,0.5,1,30526,0.015957355499267578
/30/prob30d/d,0.5,2,30028,0.015957355499267578
/30/prob30d/d,0.5,3,29940,0.015957355499267578
/30/prob30d/d,0.5,4,29940,0.015957355499267578
/30/prob30d/d,0.25,0,31582,0.013962984085083008
/30/prob30d/d,0.25,1,30434,0.013962984085083008
/30/prob30d/d,0.25,2,30434,0.013962984085083008
/30/prob30d/d,0.75,0,32047,0.03514266014099121
/30/prob30d/d,0.75,1,30164,0.03514266014099121
/30/prob30d/d,0.75,2,29496,0.03514266014099121
/30/prob30d/d,0.75,3,29116,0.03514266014099121
/30/prob30d/d,0.75,4,28938,0.03514266014099121
/30/prob30d/d,0.75,5,28938,0.03514266014099121
/30/prob30d/d,0,0,31340,0.013469696044921875
/30/prob30d/d,0,1,31340,0.013469696044921875
/30/prob30d/e,0.1,0,32796,0.01296544075012207
/30/prob30d/e,0.1,1,32796,0.01296544075012207
/30/prob30d/e,0.5,0,30788,0.014959573745727539
/30/prob30d/e,0.5,1,29046,0.014959573745727539
/30/prob30d/e,0.5,2,29015,0.014959573745727539
/30/prob30d/e,0.5,3,29015,0.014959573745727539
/30/prob30d/e,0.25,0,31514,0.012965679168701172
/30/prob30d/e,0.25,1,31514,0.012965679168701172
/30/prob30d/e,0.75,0,32545,0.024932861328125
/30/prob30d/e,0.75,1,30708,0.024932861328125
/30/prob30d/e,0.75,2,30391,0.024932861328125
/30/prob30d/e,0.75,3,30109,0.024932861328125
/30/prob30d/e,0.75,4,30109,0.024932861328125
/30/prob30d/e,0,0,31340,0.012996196746826172
/30/prob30d/e,0,1,31340,0.012996196746826172
/30/prob30e/a,0.1,0,33616,0.006971836090087891
/30/prob30e/a,0.1,1,33616,0.006971836090087891
/30/prob30e/a,0.5,0,29428,0.007008790969848633
/30/prob30e/a,0.5,1,28415,0.007008790969848633
/30/prob30e/a,0.5,2,28096,0.007008790969848633
/30/prob30e/a,0.5,3,28096,0.007008790969848633
/30/prob30e/a,0.25,0,33211,0.006982564926147461
/30/prob30e/a,0.25,1,33211,0.006982564926147461
/30/prob30e/a,0.75,0,32590,0.03390812873840332
/30/prob30e/a,0.75,1,30018,0.03390812873840332
/30/prob30e/a,0.75,2,28561,0.03390812873840332
/30/prob30e/a,0.75,3,28411,0.03390812873840332
/30/prob30e/a,0.75,4,28364,0.03390812873840332
/30/prob30e/a,0.75,5,28364,0.03390812873840332
/30/prob30e/a,0,0,32466,0.0069828033447265625
/30/prob30e/a,0,1,32466,0.0069828033447265625
/30/prob30e/b,0.1,0,32606,0.005984067916870117
/30/prob30e/b,0.1,1,32606,0.005984067916870117
/30/prob30e/b,0.5,0,31619,0.00698089599609375
/30/prob30e/b,0.5,1,31063,0.00698089599609375
/30/prob30e/b,0.5,2,31063,0.00698089599609375
/30/prob30e/b,0.25,0,32438,0.006981849670410156
/30/prob30e/b,0.25,1,31952,0.006981849670410156
/30/prob30e/b,0.25,2,31952,0.006981849670410156
/30/prob30e/b,0.75,0,31334,0.0558781623840332
/30/prob30e/b,0.75,1,28703,0.0558781623840332
/30/prob30e/b,0.75,2,26982,0.0558781623840332
/30/prob30e/b,0.75,3,25909,0.0558781623840332
/30/prob30e/b,0.75,4,25649,0.0558781623840332
/30/prob30e/b,0.75,5,25538,0.0558781623840332
/30/prob30e/b,0.75,6,25322,0.0558781623840332
/30/prob30e/b,0.75,7,25322,0.0558781623840332
/30/prob30e/b,0,0,32466,0.006955146789550781
/30/prob30e/b,0,1,32466,0.006955146789550781
/30/prob30e/c,0.1,0,33875,0.005984067916870117
/30/prob30e/c,0.1,1,33875,0.005984067916870117
/30/prob30e/c,0.5,0,31090,0.006975889205932617
/30/prob30e/c,0.5,1,30882,0.006975889205932617
/30/prob30e/c,0.5,2,30882,0.006975889205932617
/30/prob30e/c,0.25,0,32880,0.008005619049072266
/30/prob30e/c,0.25,1,32495,0.008005619049072266
/30/prob30e/c,0.25,2,32484,0.008005619049072266
/30/prob30e/c,0.25,3,32484,0.008005619049072266
/30/prob30e/c,0.75,0,29641,0.045157432556152344
/30/prob30e/c,0.75,1,27504,0.045157432556152344
/30/prob30e/c,0.75,2,26395,0.045157432556152344
/30/prob30e/c,0.75,3,25819,0.045157432556152344
/30/prob30e/c,0.75,4,25440,0.045157432556152344
/30/prob30e/c,0.75,5,25070,0.045157432556152344
/30/prob30e/c,0.75,6,25003,0.045157432556152344
/30/prob30e/c,0.75,7,25003,0.045157432556152344
/30/prob30e/c,0,0,32466,0.007950067520141602
/30/prob30e/c,0,1,32466,0.007950067520141602
/30/prob30e/d,0.1,0,35611,0.0069828033447265625
/30/prob30e/d,0.1,1,35611,0.0069828033447265625
/30/prob30e/d,0.5,0,36075,0.008975744247436523
/30/prob30e/d,0.5,1,34465,0.008975744247436523
/30/prob30e/d,0.5,2,33766,0.008975744247436523
/30/prob30e/d,0.5,3,33766,0.008975744247436523
